Time,X,Y,Vx,Vy,Ax,Ay,Radius,KineticEnergy,XExact,YExact,VxExact,VyExact,AxExact,AyExact,RadiusExact,KineticEnergyExact,XError,YError,VxError,VyError,AxError,AyError,KineticEnergyError,RadiusError
7.490000,0.514200,-2.114176,3.171264,0.771301,-1.156951,4.756896,2.175808,5.325909,0.474290,-1.942949,2.914423,0.711434,-1.067151,4.371634,2.000000,4.500000,0.039911,-0.171227,0.256841,0.059866,-0.089800,0.385261,0.825909,0.175808
7.500000,0.545913,-2.106463,3.159694,0.818870,-1.228305,4.739541,2.176053,5.327108,0.503379,-1.935616,2.903424,0.755069,-1.132603,4.355136,2.000000,4.500000,0.042534,-0.170847,0.256270,0.063801,-0.095701,0.384405,0.827108,0.176053
7.510000,0.577510,-2.098274,3.147411,0.866265,-1.299398,4.721117,2.176298,5.328306,0.532356,-1.927848,2.891772,0.798534,-1.197801,4.337658,2.000000,4.500000,0.045154,-0.170426,0.255639,0.067731,-0.101597,0.383459,0.828306,0.176298
7.520000,0.608984,-2.089611,3.134417,0.913476,-1.370214,4.701626,2.176543,5.329505,0.561213,-1.919646,2.879469,0.841819,-1.262728,4.319203,2.000000,4.500000,0.047772,-0.169966,0.254948,0.071657,-0.107486,0.382422,0.829505,0.176543
7.530000,0.640328,-2.080477,3.120715,0.960493,-1.440739,4.681073,2.176787,5.330704,0.589943,-1.911012,2.866518,0.884915,-1.327372,4.299777,2.000000,4.500000,0.050385,-0.169465,0.254197,0.075578,-0.113367,0.381295,0.830704,0.176787
7.540000,0.671536,-2.070872,3.106308,1.007303,-1.510955,4.659461,2.177032,5.331904,0.618541,-1.901948,2.852922,0.927811,-1.391717,4.279384,2.000000,4.500000,0.052995,-0.168923,0.253385,0.079492,-0.119238,0.380078,0.831904,0.177032
7.550000,0.702599,-2.060799,3.091198,1.053898,-1.580847,4.636797,2.177277,5.333103,0.646999,-1.892457,2.838685,0.970499,-1.455749,4.258027,2.000000,4.500000,0.055599,-0.168342,0.252513,0.083399,-0.125098,0.378770,0.833103,0.177277
7.560000,0.733511,-2.050260,3.075390,1.100266,-1.650399,4.613084,2.177522,5.334303,0.675312,-1.882539,2.823809,1.012969,-1.519453,4.235713,2.000000,4.500000,0.058198,-0.167721,0.251581,0.087297,-0.130946,0.377372,0.834303,0.177522
7.570000,0.764264,-2.039257,3.058886,1.146397,-1.719595,4.588328,2.177767,5.335503,0.703473,-1.872198,2.808297,1.055210,-1.582815,4.212445,2.000000,4.500000,0.060791,-0.167059,0.250589,0.091187,-0.136780,0.375883,0.835503,0.177767
7.580000,0.794853,-2.027793,3.041690,1.192280,-1.788420,4.562535,2.178012,5.336704,0.731476,-1.861436,2.792153,1.097214,-1.645821,4.188230,2.000000,4.500000,0.063377,-0.166358,0.249536,0.095066,-0.142599,0.374304,0.836704,0.178012
7.590000,0.825270,-2.015870,3.023806,1.237905,-1.856858,4.535708,2.178257,5.337905,0.759314,-1.850254,2.775382,1.138972,-1.708457,4.163073,2.000000,4.500000,0.065956,-0.165616,0.248424,0.098934,-0.148401,0.372636,0.837905,0.178257
7.600000,0.855508,-2.003491,3.005237,1.283262,-1.924894,4.507855,2.178502,5.339106,0.786982,-1.838657,2.757986,1.180473,-1.770709,4.136978,2.000000,4.500000,0.068527,-0.164834,0.247251,0.102790,-0.154185,0.370877,0.839106,0.178502
7.610000,0.885561,-1.990659,2.985988,1.328341,-1.992511,4.478982,2.178747,5.340307,0.814472,-1.826646,2.739969,1.221708,-1.832562,4.109953,2.000000,4.500000,0.071089,-0.164013,0.246019,0.106633,-0.159949,0.369029,0.840307,0.178747
7.620000,0.915421,-1.977375,2.966063,1.373131,-2.059696,4.449094,2.178992,5.341509,0.841779,-1.814224,2.721336,1.262669,-1.894003,4.082004,2.000000,4.500000,0.073641,-0.163151,0.244727,0.110462,-0.165693,0.367091,0.841509,0.178992
7.630000,0.945081,-1.963644,2.945466,1.417622,-2.126433,4.418199,2.179237,5.342710,0.868897,-1.801393,2.702090,1.303345,-1.955018,4.053135,2.000000,4.500000,0.076184,-0.162250,0.243376,0.114277,-0.171415,0.365063,0.842710,0.179237
7.640000,0.974536,-1.949468,2.924202,1.461804,-2.192706,4.386302,2.179483,5.343912,0.895819,-1.788158,2.682237,1.343728,-2.015592,4.023355,2.000000,4.500000,0.078717,-0.161310,0.241965,0.118075,-0.177113,0.362947,0.843912,0.179483
7.650000,1.003778,-1.934850,2.902275,1.505667,-2.258500,4.353412,2.179728,5.345115,0.922539,-1.774520,2.661780,1.383809,-2.075714,3.992670,2.000000,4.500000,0.081238,-0.160330,0.240495,0.121858,-0.182786,0.360742,0.845115,0.179728
7.660000,1.032801,-1.919793,2.879690,1.549201,-2.323801,4.319534,2.179973,5.346318,0.949052,-1.760483,2.640724,1.423579,-2.135368,3.961086,2.000000,4.500000,0.083748,-0.159310,0.238965,0.125622,-0.188433,0.358448,0.846318,0.179973
7.670000,1.061597,-1.904301,2.856452,1.592396,-2.388594,4.284677,2.180218,5.347520,0.975352,-1.746049,2.619074,1.463028,-2.194542,3.928611,2.000000,4.500000,0.086246,-0.158252,0.237377,0.129368,-0.194052,0.356066,0.847520,0.180218
7.680000,1.090162,-1.888377,2.832566,1.635243,-2.452864,4.248848,2.180463,5.348724,1.001432,-1.731223,2.596835,1.502148,-2.253222,3.895252,2.000000,4.500000,0.088730,-0.157154,0.235731,0.133095,-0.199643,0.353596,0.848724,0.180463
7.690000,1.118488,-1.872025,2.808037,1.677731,-2.516597,4.212055,2.180709,5.349927,1.027287,-1.716008,2.574011,1.540930,-2.311395,3.861017,2.000000,4.500000,0.091201,-0.156017,0.234026,0.136801,-0.205202,0.351038,0.849927,0.180709
7.700000,1.146568,-1.855247,2.782871,1.719852,-2.579778,4.174306,2.180954,5.351131,1.052910,-1.700406,2.550609,1.579365,-2.369048,3.825913,2.000000,4.500000,0.093658,-0.154841,0.232262,0.140487,-0.210730,0.348393,0.851131,0.180954
7.710000,1.174397,-1.838049,2.757073,1.761595,-2.642393,4.135610,2.181199,5.352335,1.078297,-1.684421,2.526632,1.617445,-2.426168,3.789948,2.000000,4.500000,0.096100,-0.153627,0.230441,0.144150,-0.216224,0.345661,0.852335,0.181199
7.720000,1.201967,-1.820433,2.730649,1.802951,-2.704427,4.095974,2.181445,5.353539,1.103441,-1.668058,2.502087,1.655162,-2.482742,3.753131,2.000000,4.500000,0.098526,-0.152375,0.228562,0.147790,-0.221684,0.342843,0.853539,0.181445
7.730000,1.229274,-1.802403,2.703605,1.843911,-2.765866,4.055407,2.181690,5.354744,1.128337,-1.651319,2.476979,1.692505,-2.538758,3.715469,2.000000,4.500000,0.100937,-0.151084,0.226626,0.151406,-0.227109,0.339939,0.854744,0.181690
7.740000,1.256310,-1.783964,2.675946,1.884465,-2.826697,4.013919,2.181936,5.355948,1.152979,-1.634209,2.451314,1.729468,-2.594202,3.676971,2.000000,4.500000,0.103331,-0.149755,0.224632,0.154997,-0.232495,0.336949,0.855948,0.181936
7.750000,1.283069,-1.765120,2.647679,1.924604,-2.886906,3.971519,2.182181,5.357154,1.177361,-1.616731,2.425097,1.766042,-2.649063,3.637646,2.000000,4.500000,0.105708,-0.148388,0.222582,0.158562,-0.237843,0.333873,0.857154,0.182181
7.760000,1.309546,-1.745874,2.618810,1.964319,-2.946479,3.928215,2.182427,5.358359,1.201479,-1.598890,2.398335,1.802218,-2.703327,3.597502,2.000000,4.500000,0.108067,-0.146984,0.220476,0.162101,-0.243152,0.330713,0.858359,0.182427
7.770000,1.335734,-1.726230,2.589345,2.003602,-3.005402,3.884018,2.182672,5.359565,1.225326,-1.580688,2.371033,1.837989,-2.756984,3.556549,2.000000,4.500000,0.110408,-0.145542,0.218313,0.165612,-0.248418,0.327469,0.859565,0.182672
7.780000,1.361628,-1.706194,2.559291,2.042442,-3.063663,3.838937,2.182918,5.360770,1.248898,-1.562131,2.343197,1.873347,-2.810020,3.514796,2.000000,4.500000,0.112730,-0.144063,0.216094,0.169095,-0.253643,0.324142,0.860770,0.182918
7.790000,1.387221,-1.685770,2.528655,2.080831,-3.121247,3.792982,2.183163,5.361977,1.272188,-1.543223,2.314834,1.908282,-2.862424,3.472251,2.000000,4.500000,0.115032,-0.142547,0.213821,0.172549,-0.258823,0.320731,0.861977,0.183163
7.800000,1.412507,-1.664962,2.497442,2.118761,-3.178141,3.746164,2.183409,5.363183,1.295193,-1.523967,2.285951,1.942789,-2.914184,3.428926,2.000000,4.500000,0.117315,-0.140994,0.211492,0.175972,-0.263958,0.317237,0.863183,0.183409
7.810000,1.437482,-1.643774,2.465661,2.156223,-3.234334,3.698491,2.183654,5.364390,1.317906,-1.504369,2.256553,1.976858,-2.965288,3.384829,2.000000,4.500000,0.119576,-0.139405,0.209108,0.179364,-0.269046,0.313662,0.864390,0.183654
7.820000,1.462138,-1.622212,2.433318,2.193207,-3.289811,3.649976,2.183900,5.365597,1.340322,-1.484431,2.226647,2.010483,-3.015725,3.339971,2.000000,4.500000,0.121816,-0.137780,0.206670,0.182724,-0.274087,0.310006,0.865597,0.183900
7.830000,1.486471,-1.600280,2.400420,2.229707,-3.344561,3.600629,2.184146,5.366804,1.362437,-1.464160,2.196241,2.043655,-3.065483,3.294361,2.000000,4.500000,0.124035,-0.136119,0.204179,0.186052,-0.279078,0.306268,0.866804,0.184146
7.840000,1.510476,-1.577983,2.366974,2.265713,-3.398570,3.550461,2.184391,5.368012,1.384245,-1.443560,2.165340,2.076368,-3.114552,3.248010,2.000000,4.500000,0.126230,-0.134423,0.201634,0.189346,-0.284019,0.302451,0.868012,0.184391
7.850000,1.534145,-1.555325,2.332988,2.301218,-3.451827,3.499482,2.184637,5.369219,1.405742,-1.422635,2.133952,2.108613,-3.162920,3.200928,2.000000,4.500000,0.128403,-0.132691,0.199036,0.192605,-0.288908,0.298554,0.869219,0.184637
7.860000,1.557475,-1.532313,2.298470,2.336213,-3.504319,3.447705,2.184883,5.370427,1.426923,-1.401389,2.102084,2.140384,-3.210576,3.153126,2.000000,4.500000,0.130553,-0.130924,0.196386,0.195829,-0.293743,0.294579,0.870427,0.184883
7.870000,1.580460,-1.508951,2.263427,2.370690,-3.556035,3.395140,2.185129,5.371636,1.447782,-1.379829,2.069743,2.171673,-3.257510,3.104614,2.000000,4.500000,0.132678,-0.129123,0.193684,0.199017,-0.298525,0.290526,0.871636,0.185129
7.880000,1.603094,-1.485244,2.227866,2.404641,-3.606962,3.341800,2.185374,5.372844,1.468316,-1.357957,2.036936,2.202474,-3.303711,3.055404,2.000000,4.500000,0.134778,-0.127287,0.190930,0.202167,-0.303251,0.286395,0.872844,0.185374
7.890000,1.625373,-1.461198,2.191797,2.438059,-3.657089,3.287695,2.185620,5.374053,1.488519,-1.335781,2.003671,2.232779,-3.349169,3.005507,2.000000,4.500000,0.136854,-0.125417,0.188126,0.205280,-0.307920,0.282189,0.874053,0.185620
7.900000,1.647291,-1.436817,2.155226,2.470936,-3.706404,3.232839,2.185866,5.375262,1.508388,-1.313303,1.969955,2.262582,-3.393873,2.954933,2.000000,4.500000,0.138903,-0.123514,0.185271,0.208355,-0.312532,0.277906,0.875262,0.185866
7.910000,1.668843,-1.412108,2.118162,2.503265,-3.754897,3.177243,2.186112,5.376472,1.527917,-1.290531,1.935796,2.291875,-3.437813,2.903694,2.000000,4.500000,0.140926,-0.121577,0.182366,0.211389,-0.317084,0.273549,0.876472,0.186112
7.920000,1.690025,-1.387075,2.080613,2.535037,-3.802556,3.120919,2.186358,5.377682,1.547102,-1.267468,1.901202,2.320654,-3.480980,2.851802,2.000000,4.500000,0.142922,-0.119608,0.179411,0.214384,-0.321575,0.269117,0.877682,0.186358
7.930000,1.710831,-1.361725,2.042587,2.566246,-3.849370,3.063881,2.186604,5.378892,1.565940,-1.244119,1.866179,2.348909,-3.523364,2.799269,2.000000,4.500000,0.144891,-0.117605,0.176408,0.217337,-0.326005,0.264612,0.878892,0.186604
7.940000,1.731257,-1.336062,2.004094,2.596885,-3.895328,3.006140,2.186850,5.380102,1.584425,-1.220491,1.830737,2.376637,-3.564955,2.746105,2.000000,4.500000,0.146832,-0.115571,0.173357,0.220248,-0.330373,0.260035,0.880102,0.186850
7.950000,1.751298,-1.310094,1.965140,2.626947,-3.940420,2.947711,2.187096,5.381312,1.602553,-1.196588,1.794883,2.403829,-3.605744,2.692324,2.000000,4.500000,0.148745,-0.113505,0.170258,0.223117,-0.334676,0.255386,0.881312,0.187096
7.960000,1.770949,-1.283824,1.925736,2.656424,-3.984635,2.888604,2.187342,5.382523,1.620321,-1.172416,1.758625,2.430481,-3.645722,2.637937,2.000000,4.500000,0.150628,-0.111408,0.167111,0.225942,-0.338914,0.250667,0.882523,0.187342
7.970000,1.790206,-1.257260,1.885890,2.685310,-4.027965,2.828835,2.187588,5.383734,1.637724,-1.147981,1.721971,2.456586,-3.684879,2.582957,2.000000,4.500000,0.152482,-0.109279,0.163919,0.228723,-0.343085,0.245878,0.883734,0.187588
7.980000,1.809065,-1.230407,1.845610,2.713598,-4.070397,2.768415,2.187834,5.384946,1.654759,-1.123287,1.684930,2.482138,-3.723208,2.527395,2.000000,4.500000,0.154306,-0.107120,0.160680,0.231460,-0.347189,0.241020,0.884946,0.187834
7.990000,1.827521,-1.203271,1.804906,2.741282,-4.111923,2.707359,2.188080,5.386157,1.671421,-1.098340,1.647510,2.507132,-3.760698,2.471265,2.000000,4.500000,0.156100,-0.104931,0.157396,0.234150,-0.351225,0.236095,0.886157,0.188080
8.000000,1.845571,-1.175858,1.763787,2.768356,-4.152534,2.645680,2.188326,5.387369,1.687708,-1.073146,1.609719,2.531562,-3.797343,2.414578,2.000000,4.500000,0.157863,-0.102712,0.154068,0.236794,-0.355191,0.231102,0.887369,0.188326
8.010000,1.863208,-1.148174,1.722262,2.794813,-4.192219,2.583392,2.188573,5.388581,1.703615,-1.047710,1.571566,2.555422,-3.833133,2.357348,2.000000,4.500000,0.159594,-0.100464,0.150696,0.239391,-0.359086,0.226044,0.888581,0.188573
8.020000,1.880431,-1.120226,1.680339,2.820647,-4.230970,2.520509,2.188819,5.389794,1.719138,-1.022039,1.533059,2.578707,-3.868061,2.299588,2.000000,4.500000,0.161293,-0.098187,0.147280,0.241939,-0.362909,0.220921,0.889794,0.188819
8.030000,1.897234,-1.092020,1.638030,2.845852,-4.268777,2.457045,2.189065,5.391006,1.734275,-0.996138,1.494207,2.601412,-3.902118,2.241311,2.000000,4.500000,0.162960,-0.095882,0.143822,0.244440,-0.366659,0.215734,0.891006,0.189065
8.040000,1.913615,-1.063561,1.595342,2.870422,-4.305633,2.393013,2.189311,5.392219,1.749021,-0.970013,1.455020,2.623532,-3.935297,2.182529,2.000000,4.500000,0.164594,-0.093548,0.140322,0.246890,-0.370336,0.210484,0.892219,0.189311
8.050000,1.929568,-1.034857,1.552286,2.894352,-4.341528,2.328428,2.189558,5.393433,1.763374,-0.943670,1.415504,2.645061,-3.967591,2.123257,2.000000,4.500000,0.166194,-0.091188,0.136781,0.249291,-0.373937,0.205172,0.893433,0.189558
8.060000,1.945091,-1.005914,1.508870,2.917636,-4.376455,2.263305,2.189804,5.394646,1.777330,-0.917114,1.375671,2.665995,-3.998993,2.063506,2.000000,4.500000,0.167761,-0.088800,0.133200,0.251641,-0.377462,0.199799,0.894646,0.189804
8.070000,1.960180,-0.976737,1.465106,2.940270,-4.410404,2.197659,2.190050,5.395860,1.790886,-0.890352,1.335527,2.686330,-4.029494,2.003291,2.000000,4.500000,0.169293,-0.086386,0.129578,0.253940,-0.380910,0.194367,0.895860,0.190050
8.080000,1.974831,-0.947334,1.421002,2.962246,-4.443369,2.131503,2.190297,5.397074,1.804040,-0.863389,1.295084,2.706059,-4.059089,1.942626,2.000000,4.500000,0.170791,-0.083945,0.125918,0.256187,-0.384280,0.188877,0.897074,0.190297
8.090000,1.989041,-0.917712,1.376568,2.983561,-4.475342,2.064852,2.190543,5.398288,1.816787,-0.836233,1.254349,2.725181,-4.087771,1.881523,2.000000,4.500000,0.172254,-0.081480,0.122219,0.258381,-0.387571,0.183329,0.898288,0.190543
8.100000,2.002806,-0.887876,1.331815,3.004210,-4.506314,1.997722,2.190789,5.399503,1.829126,-0.808888,1.213331,2.743689,-4.115533,1.819997,2.000000,4.500000,0.173681,-0.078989,0.118483,0.260521,-0.390782,0.177725,0.899503,0.190789
8.110000,2.016125,-0.857834,1.286751,3.024187,-4.536280,1.930127,2.191036,5.400718,1.841053,-0.781361,1.172041,2.761579,-4.142369,1.758062,2.000000,4.500000,0.175072,-0.076474,0.114710,0.262608,-0.393912,0.172065,0.900718,0.191036
8.120000,2.028992,-0.827592,1.241389,3.043488,-4.565232,1.862083,2.191282,5.401933,1.852566,-0.753658,1.130487,2.778848,-4.168273,1.695731,2.000000,4.500000,0.176426,-0.073934,0.110901,0.264640,-0.396960,0.166352,0.901933,0.191282
8.130000,2.041406,-0.797158,1.195736,3.062109,-4.593163,1.793605,2.191529,5.403148,1.863662,-0.725786,1.088679,2.795493,-4.193239,1.633018,2.000000,4.500000,0.177744,-0.071372,0.107057,0.266616,-0.399925,0.160586,0.903148,0.191529
8.140000,2.053363,-0.766536,1.149805,3.080045,-4.620068,1.724707,2.191775,5.404364,1.874338,-0.697750,1.046626,2.811508,-4.217261,1.569938,2.000000,4.500000,0.179025,-0.068786,0.103179,0.268537,-0.402806,0.154769,0.904364,0.191775
8.150000,2.064861,-0.735736,1.103604,3.097292,-4.645938,1.655406,2.192022,5.405580,1.884593,-0.669558,1.004337,2.826890,-4.240335,1.506505,2.000000,4.500000,0.180268,-0.066178,0.099267,0.270402,-0.405603,0.148901,0.905580,0.192022
8.160000,2.075897,-0.704763,1.057145,3.113846,-4.670769,1.585717,2.192269,5.406796,1.894424,-0.641215,0.961822,2.841637,-4.262455,1.442733,2.000000,4.500000,0.181473,-0.063548,0.095323,0.272210,-0.408314,0.142984,0.906796,0.192269
8.170000,2.086469,-0.673625,1.010437,3.129703,-4.694555,1.515655,2.192515,5.408013,1.903829,-0.612727,0.919091,2.855744,-4.283616,1.378636,2.000000,4.500000,0.182640,-0.060897,0.091346,0.273960,-0.410939,0.137019,0.908013,0.192515
8.180000,2.096573,-0.642328,0.963491,3.144860,-4.717290,1.445237,2.192762,5.409230,1.912806,-0.584102,0.876153,2.869208,-4.303812,1.314229,2.000000,4.500000,0.183768,-0.058226,0.087338,0.275652,-0.413477,0.131008,0.909230,0.192762
8.190000,2.106208,-0.610879,0.916319,3.159312,-4.738968,1.374478,2.193008,5.410447,1.921352,-0.555345,0.833018,2.882027,-4.323041,1.249527,2.000000,4.500000,0.184857,-0.055534,0.083301,0.277285,-0.415927,0.124951,0.910447,0.193008
8.200000,2.115371,-0.579286,0.868929,3.173057,-4.759586,1.303393,2.193255,5.411664,1.929465,-0.526464,0.789695,2.894198,-4.341297,1.184543,2.000000,4.500000,0.185906,-0.052822,0.079233,0.278859,-0.418289,0.118850,0.911664,0.193255
8.210000,2.124061,-0.547555,0.821333,3.186091,-4.779136,1.231999,2.193502,5.412882,1.937145,-0.497463,0.746195,2.905717,-4.358576,1.119293,2.000000,4.500000,0.186916,-0.050092,0.075138,0.280374,-0.420561,0.112707,0.912882,0.193502
8.220000,2.132274,-0.515694,0.773542,3.198411,-4.797616,1.160312,2.193749,5.414100,1.944389,-0.468351,0.702527,2.916583,-4.374874,1.053791,2.000000,4.500000,0.187885,-0.047343,0.071014,0.281828,-0.422742,0.106522,0.914100,0.193749
8.230000,2.140009,-0.483710,0.725565,3.210014,-4.815021,1.088348,2.193995,5.415318,1.951195,-0.439134,0.658701,2.926792,-4.390188,0.988051,2.000000,4.500000,0.188815,-0.044576,0.066864,0.283222,-0.424833,0.100297,0.915318,0.193995
8.240000,2.147265,-0.451610,0.677415,3.220898,-4.831346,1.016123,2.194242,5.416536,1.957562,-0.409818,0.614727,2.936343,-4.404515,0.922090,2.000000,4.500000,0.189703,-0.041792,0.062689,0.284554,-0.426832,0.094033,0.916536,0.194242
8.250000,2.154039,-0.419401,0.629102,3.231059,-4.846588,0.943653,2.194489,5.417755,1.963489,-0.380409,0.570614,2.945233,-4.417850,0.855921,2.000000,4.500000,0.190550,-0.038992,0.058488,0.285825,-0.428738,0.087732,0.917755,0.194489
8.260000,2.160330,-0.387091,0.580636,3.240495,-4.860743,0.870954,2.194736,5.418974,1.968974,-0.350915,0.526373,2.953461,-4.430191,0.789559,2.000000,4.500000,0.191356,-0.036175,0.054263,0.287034,-0.430552,0.081394,0.918974,0.194736
8.270000,2.166137,-0.354686,0.532028,3.249205,-4.873807,0.798043,2.194983,5.420193,1.974016,-0.321342,0.482013,2.961024,-4.441536,0.723020,2.000000,4.500000,0.192121,-0.033343,0.050015,0.288181,-0.432271,0.075022,0.920193,0.194983
8.280000,2.171457,-0.322194,0.483290,3.257185,-4.885778,0.724936,2.195230,5.421413,1.978614,-0.291697,0.437546,2.967921,-4.451881,0.656318,2.000000,4.500000,0.192843,-0.030497,0.045745,0.289264,-0.433897,0.068617,0.921413,0.195230
8.290000,2.176290,-0.289622,0.434433,3.264435,-4.896652,0.651649,2.195477,5.422633,1.982767,-0.261986,0.392979,2.974150,-4.461225,0.589469,2.000000,4.500000,0.193523,-0.027636,0.041453,0.290285,-0.435427,0.062180,0.922633,0.195477
8.300000,2.180634,-0.256977,0.385466,3.270951,-4.906427,0.578199,2.195724,5.423853,1.986473,-0.232216,0.348324,2.979710,-4.469565,0.522487,2.000000,4.500000,0.194161,-0.024761,0.037142,0.291241,-0.436862,0.055713,0.923853,0.195724
8.310000,2.184489,-0.224268,0.336402,3.276733,-4.915100,0.504603,2.195971,5.425073,1.989733,-0.202394,0.303591,2.984599,-4.476899,0.455387,2.000000,4.500000,0.194756,-0.021874,0.032811,0.292134,-0.438201,0.049216,0.925073,0.195971
8.320000,2.187853,-0.191501,0.287251,3.281779,-4.922669,0.430876,2.196218,5.426294,1.992545,-0.172527,0.258790,2.988817,-4.483226,0.388185,2.000000,4.500000,0.195308,-0.018974,0.028461,0.292962,-0.439443,0.042692,0.926294,0.196218
8.330000,2.190725,-0.158683,0.238024,3.286088,-4.929132,0.357036,2.196465,5.427515,1.994908,-0.142620,0.213930,2.992363,-4.488544,0.320895,2.000000,4.500000,0.195817,-0.016063,0.024094,0.293725,-0.440588,0.036141,0.927515,0.196465
8.340000,2.193106,-0.125822,0.188733,3.289658,-4.934487,0.283099,2.196712,5.428736,1.996823,-0.112682,0.169022,2.995235,-4.492852,0.253533,2.000000,4.500000,0.196282,-0.013140,0.019711,0.294423,-0.441635,0.029566,0.928736,0.196712
8.350000,2.194993,-0.092925,0.139388,3.292489,-4.938734,0.209082,2.196959,5.429957,1.998289,-0.082718,0.124076,2.997433,-4.496150,0.186115,2.000000,4.500000,0.196704,-0.010208,0.015312,0.295056,-0.442584,0.022967,0.929957,0.196959
8.360000,2.196387,-0.060000,0.090001,3.294580,-4.941870,0.135001,2.197206,5.431179,1.999305,-0.052735,0.079103,2.998957,-4.498435,0.118654,2.000000,4.500000,0.197082,-0.007265,0.010898,0.295623,-0.443435,0.016347,0.931179,0.197206
8.370000,2.197287,-0.027055,0.040582,3.295930,-4.943895,0.060873,2.197453,5.432401,1.999871,-0.022741,0.034111,2.999806,-4.499709,0.051167,2.000000,4.500000,0.197416,-0.004314,0.006471,0.296124,-0.444186,0.009706,0.932401,0.197453
8.380000,2.197693,0.005905,-0.008857,3.296539,-4.944808,-0.013286,2.197700,5.433623,1.999987,0.007259,-0.010888,2.999980,-4.499970,-0.016332,2.000000,4.500000,0.197706,-0.001354,0.002031,0.296559,-0.444838,0.003047,0.933623,0.197700
8.390000,2.197604,0.038870,-0.058305,3.296406,-4.944609,-0.087458,2.197948,5.434846,1.999653,0.037257,-0.055885,2.999479,-4.499219,-0.083827,2.000000,4.500000,0.197951,0.001613,-0.002420,0.296927,-0.445390,-0.003630,0.934846,0.197948
8.400000,2.197021,0.071834,-0.107751,3.295531,-4.943297,-0.161627,2.198195,5.436069,1.998869,0.067246,-0.100869,2.998304,-4.497456,-0.151304,2.000000,4.500000,0.198152,0.004588,-0.006882,0.297228,-0.445841,-0.010323,0.936069,0.198195
8.410000,2.195943,0.104789,-0.157184,3.293915,-4.940873,-0.235776,2.198442,5.437292,1.997636,0.097220,-0.145831,2.996453,-4.494680,-0.218746,2.000000,4.500000,0.198308,0.007569,-0.011354,0.297462,-0.446192,-0.017030,0.937292,0.198442
8.420000,2.194372,0.137729,-0.206593,3.291557,-4.937336,-0.309889,2.198690,5.438515,1.995953,0.127173,-0.190759,2.993929,-4.490894,-0.286139,2.000000,4.500000,0.198419,0.010556,-0.015834,0.297628,-0.446443,-0.023750,0.938515,0.198690
8.430000,2.192306,0.170644,-0.255966,3.288458,-4.932688,-0.383949,2.198937,5.439739,1.993821,0.157097,-0.235645,2.990731,-4.486096,-0.353468,2.000000,4.500000,0.198485,0.013547,-0.020321,0.297728,-0.446591,-0.030482,0.939739,0.198937
8.440000,2.189746,0.203529,-0.305293,3.284619,-4.926928,-0.457940,2.199184,5.440963,1.991240,0.186985,-0.280478,2.986860,-4.480290,-0.420717,2.000000,4.500000,0.198506,0.016543,-0.024815,0.297759,-0.446639,-0.037223,0.940963,0.199184
8.450000,2.186693,0.236375,-0.354562,3.280040,-4.920059,-0.531844,2.199432,5.442187,1.988211,0.216832,-0.325248,2.982317,-4.473475,-0.487871,2.000000,4.500000,0.198482,0.019543,-0.029315,0.297723,-0.446584,-0.043972,0.942187,0.199432
8.460000,2.183147,0.269175,-0.403763,3.274721,-4.912082,-0.605645,2.199679,5.443412,1.984735,0.246629,-0.369944,2.977103,-4.465654,-0.554916,2.000000,4.500000,0.198412,0.022546,-0.033819,0.297618,-0.446427,-0.050728,0.943412,0.199679
8.470000,2.179110,0.301923,-0.452884,3.268665,-4.902997,-0.679326,2.199927,5.444636,1.980813,0.276372,-0.414557,2.971219,-4.456828,-0.621836,2.000000,4.500000,0.198297,0.025551,-0.038327,0.297446,-0.446169,-0.057490,0.944636,0.199927
8.480000,2.174581,0.334609,-0.501914,3.261871,-4.892807,-0.752871,2.200174,5.445861,1.976444,0.306052,-0.459077,2.964667,-4.447000,-0.688616,2.000000,4.500000,0.198137,0.028558,-0.042836,0.297205,-0.445807,-0.064255,0.945861,0.200174
8.490000,2.169562,0.367228,-0.550842,3.254343,-4.881514,-0.826263,2.200422,5.447087,1.971631,0.335663,-0.503494,2.957447,-4.436171,-0.755241,2.000000,4.500000,0.197930,0.031565,-0.047348,0.296896,-0.445343,-0.071022,0.947087,0.200422
8.500000,2.164053,0.399771,-0.599657,3.246080,-4.869120,-0.899486,2.200669,5.448312,1.966375,0.365198,-0.547797,2.949562,-4.424344,-0.821696,2.000000,4.500000,0.197679,0.034573,-0.051860,0.296518,-0.444777,-0.077789,0.948312,0.200669
8.510000,2.158057,0.432232,-0.648348,3.237085,-4.855628,-0.972522,2.200917,5.449538,1.960676,0.394652,-0.591978,2.941014,-4.411521,-0.887966,2.000000,4.500000,0.197381,0.037580,-0.056371,0.296071,-0.444107,-0.084556,0.949538,0.200917
8.520000,2.151573,0.464603,-0.696905,3.227360,-4.841040,-1.045357,2.201164,5.450764,1.954536,0.424016,-0.636025,2.931804,-4.397706,-0.954037,2.000000,4.500000,0.197038,0.040587,-0.060880,0.295556,-0.443335,-0.091320,0.950764,0.201164
8.530000,2.144604,0.496877,-0.745315,3.216906,-4.825360,-1.117972,2.201412,5.451991,1.947956,0.453286,-0.679928,2.921934,-4.382901,-1.019893,2.000000,4.500000,0.196648,0.043591,-0.065387,0.294973,-0.442459,-0.098080,0.951991,0.201412
